205.0000000000	154.0000000000	6.0000000000	
209.0000000000	154.0000000000	6.0000000000	
209.0000000000	154.0000000000	8.0000000000	
205.0000000000	154.0000000000	8.0000000000	
#

205.0000000000	154.0000000000	6.0000000000	
207.0000000000	157.4640000000	6.0000000000	
207.0000000000	157.4640000000	8.0000000000	
205.0000000000	154.0000000000	8.0000000000	
#

205.0000000000	154.0000000000	6.0000000000	
203.0000000000	157.4640000000	6.0000000000	
203.0000000000	157.4640000000	8.0000000000	
205.0000000000	154.0000000000	8.0000000000	
#

205.0000000000	154.0000000000	6.0000000000	
201.0000000000	154.0000000000	6.0000000000	
201.0000000000	154.0000000000	8.0000000000	
205.0000000000	154.0000000000	8.0000000000	
#

205.0000000000	154.0000000000	6.0000000000	
203.0000000000	150.5360000000	6.0000000000	
203.0000000000	150.5360000000	8.0000000000	
205.0000000000	154.0000000000	8.0000000000	
#

205.0000000000	154.0000000000	6.0000000000	
207.0000000000	150.5360000000	6.0000000000	
207.0000000000	150.5360000000	8.0000000000	
205.0000000000	154.0000000000	8.0000000000	
#

205.0000000000	154.0000000000	6.0000000000	
209.0000000000	154.0000000000	6.0000000000	
209.0000000000	154.0000000000	8.0000000000	
205.0000000000	154.0000000000	8.0000000000	
#

