195.0000000000	154.0000000000	6.0000000000	
199.0000000000	154.0000000000	6.0000000000	
199.0000000000	154.0000000000	8.0000000000	
195.0000000000	154.0000000000	8.0000000000	
#

195.0000000000	154.0000000000	6.0000000000	
197.0000000000	157.4640000000	6.0000000000	
197.0000000000	157.4640000000	8.0000000000	
195.0000000000	154.0000000000	8.0000000000	
#

195.0000000000	154.0000000000	6.0000000000	
193.0000000000	157.4640000000	6.0000000000	
193.0000000000	157.4640000000	8.0000000000	
195.0000000000	154.0000000000	8.0000000000	
#

195.0000000000	154.0000000000	6.0000000000	
191.0000000000	154.0000000000	6.0000000000	
191.0000000000	154.0000000000	8.0000000000	
195.0000000000	154.0000000000	8.0000000000	
#

195.0000000000	154.0000000000	6.0000000000	
193.0000000000	150.5360000000	6.0000000000	
193.0000000000	150.5360000000	8.0000000000	
195.0000000000	154.0000000000	8.0000000000	
#

195.0000000000	154.0000000000	6.0000000000	
197.0000000000	150.5360000000	6.0000000000	
197.0000000000	150.5360000000	8.0000000000	
195.0000000000	154.0000000000	8.0000000000	
#

195.0000000000	154.0000000000	6.0000000000	
199.0000000000	154.0000000000	6.0000000000	
199.0000000000	154.0000000000	8.0000000000	
195.0000000000	154.0000000000	8.0000000000	
#

