205.0000000000	146.0000000000	6.0000000000	
209.0000000000	146.0000000000	6.0000000000	
209.0000000000	146.0000000000	8.0000000000	
205.0000000000	146.0000000000	8.0000000000	
#

205.0000000000	146.0000000000	6.0000000000	
207.0000000000	149.4640000000	6.0000000000	
207.0000000000	149.4640000000	8.0000000000	
205.0000000000	146.0000000000	8.0000000000	
#

205.0000000000	146.0000000000	6.0000000000	
203.0000000000	149.4640000000	6.0000000000	
203.0000000000	149.4640000000	8.0000000000	
205.0000000000	146.0000000000	8.0000000000	
#

205.0000000000	146.0000000000	6.0000000000	
201.0000000000	146.0000000000	6.0000000000	
201.0000000000	146.0000000000	8.0000000000	
205.0000000000	146.0000000000	8.0000000000	
#

205.0000000000	146.0000000000	6.0000000000	
203.0000000000	142.5360000000	6.0000000000	
203.0000000000	142.5360000000	8.0000000000	
205.0000000000	146.0000000000	8.0000000000	
#

205.0000000000	146.0000000000	6.0000000000	
207.0000000000	142.5360000000	6.0000000000	
207.0000000000	142.5360000000	8.0000000000	
205.0000000000	146.0000000000	8.0000000000	
#

205.0000000000	146.0000000000	6.0000000000	
209.0000000000	146.0000000000	6.0000000000	
209.0000000000	146.0000000000	8.0000000000	
205.0000000000	146.0000000000	8.0000000000	
#

